type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
CASH_OUT,40354.55,C1474370033,20903.0,0.0,C324837386,0.0,40354.55,0,0
CASH_IN,50700.88,C1318553760,138891.0,189591.88,C1372832842,1424025.89,1373325.01,0,0
CASH_OUT,199085.87,C1723055324,21160.0,0.0,C2053942143,118.56,199204.42,0,0
PAYMENT,3053.43,C1974840062,0.0,0.0,M1328979380,0.0,0.0,0,0
CASH_OUT,134640.32,C1180270668,0.0,0.0,C785810248,497546.8,632187.12,0,0
PAYMENT,2165.52,C684338691,22866.0,20700.48,M1205239920,0.0,0.0,0,0
PAYMENT,34985.3,C1710337036,198144.32,163159.01,M1102814806,0.0,0.0,0,0
CASH_OUT,90625.04,C648977536,0.0,0.0,C537790602,1847073.07,1937698.11,0,0
CASH_IN,102508.36,C319560661,5091.0,107599.36,C259286111,610523.51,508015.15,0,0
PAYMENT,13840.68,C553103695,290853.0,277012.32,M1936577228,0.0,0.0,0,0
PAYMENT,13363.78,C1413046633,19106.0,5742.22,M398675713,0.0,0.0,0,0
CASH_IN,118308.75,C1189969039,631659.77,749968.52,C1505428898,1413028.08,1294719.33,0,0
CASH_OUT,170452.76,C114441158,0.0,0.0,C1133641574,265760.76,436213.52,0,0
CASH_OUT,40718.38,C209771442,0.0,0.0,C574344866,1725341.95,1766060.33,0,0
PAYMENT,15260.39,C1850570187,0.0,0.0,M320857414,0.0,0.0,0,0
PAYMENT,39601.36,C699072054,208.0,0.0,M599760821,0.0,0.0,0,0
CASH_OUT,91295.92,C1564549108,0.0,0.0,C1564833295,422405.88,513701.79,0,0
CASH_OUT,16330.0,C2070480753,123516.0,107186.0,C1836894897,0.0,16330.0,0,0
CASH_OUT,312491.33,C429226573,0.0,0.0,C873922183,4480761.84,4793253.17,0,0
DEBIT,666.53,C267355432,50976.0,50309.47,C61557512,12891.0,611088.88,0,0
PAYMENT,46490.2,C1271884026,842864.0,796373.8,M441213405,0.0,0.0,0,0
PAYMENT,1345.85,C1368077042,0.0,0.0,M147614461,0.0,0.0,0,0
PAYMENT,4759.35,C2135391583,78237.0,73477.65,M636848841,0.0,0.0,0,0
CASH_OUT,342580.65,C442436201,41591.0,0.0,C2043281435,0.0,342580.65,0,0
CASH_IN,182387.57,C1361132024,8958215.81,9140603.38,C395588353,3315059.2,3132671.64,0,0
TRANSFER,1391498.78,C1438538160,366326.31,0.0,C206607362,2472880.26,3864379.04,0,0
CASH_IN,4171.64,C1142759989,10925556.0,10929727.64,C2112745443,159039.0,154867.36,0,0
PAYMENT,11831.19,C1901629421,0.0,0.0,M2117426883,0.0,0.0,0,0
TRANSFER,2213876.43,C410357871,0.0,0.0,C1406602675,10449833.18,12663709.61,0,0
TRANSFER,1952800.98,C1212883442,0.0,0.0,C1936118072,2232711.77,4185512.75,0,0
CASH_OUT,432389.3,C1716012426,0.0,0.0,C1037746358,4482548.4,5036702.87,0,0
CASH_OUT,299331.35,C415296274,919.0,0.0,C175554030,1649610.83,1948942.18,0,0
PAYMENT,10879.92,C217375341,0.0,0.0,M1556391210,0.0,0.0,0,0
CASH_IN,132911.71,C350527253,6038498.35,6171410.07,C37731659,1829131.55,1696219.83,0,0
CASH_OUT,292410.81,C218661698,0.0,0.0,C2075845599,468771.56,761182.37,0,0
PAYMENT,7052.38,C1245797035,0.0,0.0,M425909926,0.0,0.0,0,0
CASH_OUT,246672.24,C1874839404,520.0,0.0,C1400323259,106704.85,353377.1,0,0
CASH_OUT,50260.86,C1645063502,0.0,0.0,C441666819,227271.89,277532.75,0,0
CASH_OUT,177642.48,C1650612225,0.0,0.0,C1262147530,8403024.37,8580666.84,0,0
TRANSFER,1005753.77,C2017947312,0.0,0.0,C396621,1430030.2,2435783.97,0,0
CASH_OUT,306766.51,C1679294620,0.0,0.0,C1486452127,1600949.34,1907715.85,0,0
CASH_OUT,112595.23,C1422108035,0.0,0.0,C1752713668,14668426.52,14781021.76,0,0
CASH_IN,197648.27,C1123846564,9818476.58,10016124.86,C490467898,1344580.89,1146932.61,0,0
TRANSFER,773489.4,C1405063371,0.0,0.0,C1848821015,3447693.18,4221182.58,0,0
CASH_IN,249524.49,C1942341553,500.0,250024.49,C246509246,95452.84,0.0,0,0
CASH_OUT,264054.76,C351784474,348807.2,84752.44,C2140060049,3584237.62,3848292.38,0,0
PAYMENT,5632.56,C182168008,0.0,0.0,M1190794148,0.0,0.0,0,0
PAYMENT,15157.82,C2124027960,12117.0,0.0,M839376395,0.0,0.0,0,0
CASH_OUT,382077.91,C2041278447,0.0,0.0,C6436883,1103827.93,1485905.84,0,0
CASH_OUT,45126.52,C1900298265,0.0,0.0,C17441754,4620198.07,4665324.59,0,0
TRANSFER,224966.81,C1402722959,13289.67,0.0,C2145466584,516357.46,741324.27,0,0
CASH_OUT,67545.96,C932511108,10031.0,0.0,C1084766156,419807.46,487353.42,0,0
CASH_OUT,74264.17,C132156991,0.0,0.0,C1000374016,2033284.8,2107548.97,0,0
CASH_OUT,144587.86,C2003549406,20757.0,0.0,C1038725383,153670.96,298258.81,0,0
CASH_OUT,9091.74,C356422904,0.0,0.0,C1677342926,902203.08,911294.82,0,0
CASH_IN,347345.74,C1792326887,852142.79,1199488.53,C1332276228,504672.11,157326.37,0,0
CASH_OUT,50458.24,C673144664,321644.09,271185.85,C1986502136,486328.96,536787.2,0,0
CASH_OUT,85205.29,C1415968989,5704.0,0.0,C677158583,2909844.55,2995049.84,0,0
CASH_OUT,118320.29,C128006406,157838.0,39517.71,C1439591021,11281.88,129602.17,0,0
TRANSFER,70818.09,C853795578,49812.0,0.0,C940948748,0.0,70818.09,0,0
CASH_IN,61299.4,C159962606,232367.93,293667.32,C1264991784,91770.4,30471.0,0,0
TRANSFER,992507.72,C1310329368,0.0,0.0,C1545332895,1654971.85,2647479.56,0,0
CASH_IN,279088.59,C141530679,523.0,279611.59,C1445938990,46537.23,0.0,0,0
CASH_OUT,313770.1,C913114213,5530.0,0.0,C906344234,209385.79,523155.89,0,0
CASH_IN,179481.03,C1755754381,1534506.14,1713987.16,C689144632,3640296.25,3460815.22,0,0
PAYMENT,5866.07,C1307104306,48667.05,42800.98,M1845904985,0.0,0.0,0,0
CASH_OUT,131297.86,C1379179816,0.0,0.0,C1165862910,2239270.76,2370568.62,0,0
PAYMENT,6819.08,C1294196995,107899.0,101079.92,M1124227949,0.0,0.0,0,0
PAYMENT,8885.99,C1060958558,11451.0,2565.01,M190322870,0.0,0.0,0,0
CASH_OUT,160868.85,C2127303125,0.0,0.0,C1268653113,1959490.85,2120359.7,0,0
CASH_IN,311586.4,C384016982,20856.0,332442.4,C985480106,0.0,0.0,0,0
CASH_OUT,12009.29,C1425677560,0.0,0.0,C192502610,1437236.23,1449245.52,0,0
CASH_OUT,68868.78,C1502498549,80868.0,11999.22,C1980722819,10833867.41,10902736.18,0,0
CASH_IN,44280.07,C1333204511,2882142.75,2926422.82,C818582047,946565.8,902285.73,0,0
CASH_IN,12535.19,C985477027,8730080.08,8742615.26,C1882070827,1385651.2,1373116.01,0,0
CASH_IN,271659.31,C1507233497,5780301.56,6051960.87,C1714961871,957976.5,686317.19,0,0
CASH_IN,23528.11,C1851116980,1383.0,24911.11,C1167320476,0.0,0.0,0,0
PAYMENT,602.79,C1960686937,104077.03,103474.23,M719613849,0.0,0.0,0,0
CASH_OUT,6287.39,C2119441529,459564.0,453276.61,C12107920,0.0,6287.39,0,0
CASH_OUT,377209.25,C1935466537,232394.86,0.0,C1723948792,443272.11,820481.36,0,0
CASH_OUT,214452.81,C494717092,234749.59,20296.78,C533040731,579176.94,793629.74,0,0
PAYMENT,35852.69,C769541398,0.0,0.0,M280666019,0.0,0.0,0,0
PAYMENT,9688.46,C1769903475,443510.73,433822.27,M1596735231,0.0,0.0,0,0
CASH_IN,29378.0,C1902366,780.0,30158.0,C1976697,0.0,0.0,0,0
TRANSFER,25495.69,C1053795326,9936.0,0.0,C288197656,14262749.98,14288245.67,0,0
PAYMENT,896.69,C809069829,8639.0,7742.31,M1982212233,0.0,0.0,0,0
CASH_OUT,362617.16,C2121924869,105563.0,0.0,C1505845016,3105880.0,3468497.16,0,0
CASH_OUT,127547.48,C2122981148,2271.0,0.0,C1467337604,0.0,127547.48,0,0
CASH_OUT,13012.16,C1214098554,15864.4,2852.24,C1477288069,620982.95,695083.99,0,0
CASH_OUT,17333.94,C1950097562,112.0,0.0,C61592021,64985.11,82319.05,0,0
CASH_IN,6832.85,C929169772,16931.0,23763.85,C645649952,0.0,0.0,0,0
PAYMENT,4695.64,C2125597572,20780.0,16084.36,M718783008,0.0,0.0,0,0
PAYMENT,1714.52,C1589123686,0.0,0.0,M286455657,0.0,0.0,0,0
PAYMENT,726.92,C1383582866,0.0,0.0,M600497829,0.0,0.0,0,0
TRANSFER,2867745.31,C2083472995,12122.0,0.0,C1293658307,193908.58,3061653.89,0,0
CASH_OUT,237169.4,C1227270533,12687.0,0.0,C1262475053,0.0,237169.4,0,0
CASH_OUT,268785.77,C1739182160,0.0,0.0,C862394239,746564.1,1015349.87,0,0
PAYMENT,5073.6,C560676841,63627.0,58553.4,M1882104087,0.0,0.0,0,0
TRANSFER,992007.56,C1751873512,0.0,0.0,C1624100588,1687514.38,3810482.21,0,0
CASH_OUT,140537.24,C1330880719,87371.0,0.0,C2121700362,0.0,140537.24,0,0
CASH_IN,97675.03,C2141357966,5366609.53,5464284.55,C976944500,253031.69,155356.66,0,0
CASH_IN,430514.12,C1734971555,1981832.49,2412346.61,C958524427,513574.18,83060.06,0,0
CASH_OUT,248664.99,C822781357,21913.0,0.0,C1742983301,605185.67,853850.66,0,0
CASH_OUT,68508.9,C1200479650,188.0,0.0,C1256106037,0.0,68508.9,0,0
CASH_IN,89711.52,C970840240,1189561.98,1279273.5,C923740259,4744577.81,4654866.29,0,0
PAYMENT,14252.88,C1952415507,63098.0,48845.12,M2037343071,0.0,0.0,0,0
PAYMENT,8658.29,C1036721783,0.0,0.0,M1457842917,0.0,0.0,0,0
CASH_OUT,83683.87,C1444068869,0.0,0.0,C1544982129,220025.35,303709.22,0,0
PAYMENT,546.66,C873351125,357655.82,357109.15,M1926120971,0.0,0.0,0,0
PAYMENT,25688.85,C283797543,271060.49,245371.63,M1549158101,0.0,0.0,0,0
PAYMENT,872.65,C1537879908,26228.0,25355.35,M1116772718,0.0,0.0,0,0
CASH_OUT,52046.75,C493269969,1764.0,0.0,C347941858,943674.12,1093497.58,0,0
CASH_IN,339710.37,C582009149,419.0,340129.37,C1102828427,0.0,0.0,0,0
PAYMENT,20220.49,C1744938333,64124.26,43903.77,M575569258,0.0,0.0,0,0
PAYMENT,22993.86,C1426597585,20725.0,0.0,M491279659,0.0,0.0,0,0
PAYMENT,908.89,C38460560,169.0,0.0,M363593012,0.0,0.0,0,0
CASH_OUT,233170.3,C1213174503,815.0,0.0,C1321755856,555590.27,788760.57,0,0
PAYMENT,10869.8,C410911697,0.0,0.0,M1772628407,0.0,0.0,0,0
CASH_OUT,40300.34,C821003730,763.0,0.0,C1844049750,123180.56,486396.97,0,0
CASH_OUT,57719.56,C754102920,747889.07,690169.51,C71566666,44488.61,102208.17,0,0
CASH_IN,261413.23,C1986714294,26485.0,287898.23,C1242493894,15375.0,0.0,0,0
PAYMENT,4919.79,C226907996,47040.97,42121.18,M391194750,0.0,0.0,0,0
CASH_OUT,74830.22,C708887637,182576.27,107746.05,C2114865250,2901257.05,2976087.27,0,0
CASH_OUT,179454.61,C2061179924,0.0,0.0,C1167034815,2966265.84,3145720.44,0,0
CASH_IN,306441.17,C1481850048,3407666.76,3714107.94,C2101272733,1018934.84,712493.67,0,0
PAYMENT,774.34,C38455941,2114.94,1340.6,M834799400,0.0,0.0,0,0
PAYMENT,11276.54,C967276006,1732.0,0.0,M680241837,0.0,0.0,0,0
DEBIT,7414.97,C844721600,70113.0,62698.03,C1758963174,686536.85,693951.82,0,0
CASH_IN,126991.5,C291220144,177814.78,304806.28,C1958123535,356614.0,126640.88,0,0
CASH_OUT,50053.04,C1069784981,0.0,0.0,C1260953963,661173.7,711226.74,0,0
PAYMENT,8705.68,C1920780165,0.0,0.0,M1392038303,0.0,0.0,0,0
PAYMENT,6349.1,C1130467898,860763.58,854414.48,M1030245514,0.0,0.0,0,0
PAYMENT,110.44,C673590072,25908.0,25797.56,M576486202,0.0,0.0,0,0
PAYMENT,2478.06,C393797555,70504.64,68026.58,M1580613758,0.0,0.0,0,0
CASH_IN,56666.44,C32707023,41605.0,98271.44,C1086131759,23883.51,0.0,0,0
TRANSFER,1368907.29,C2090316163,0.0,0.0,C1082029077,1652279.44,3021186.73,0,0
CASH_OUT,89725.38,C1747685981,300426.0,210700.62,C1013136913,2638860.33,2728585.71,0,0
CASH_IN,298870.01,C886593272,10077100.99,10375971.01,C1927438380,1425368.38,1126498.36,0,0
CASH_IN,50085.16,C173509231,140263.0,190348.16,C1800395980,1423733.08,1373647.93,0,0
CASH_OUT,88512.61,C1447647658,0.0,0.0,C1331535776,448631.83,745607.06,0,0
CASH_OUT,386925.58,C1058079350,2081.0,0.0,C2092205730,0.0,1327220.82,0,0
CASH_IN,181589.69,C1527154895,7357393.3,7538982.99,C916393385,915686.44,894228.45,0,0
CASH_IN,8827.83,C202117478,79017.0,87844.83,C1455698028,79124.71,70296.88,0,0
CASH_IN,209893.18,C180250114,78465.8,288358.98,C990248357,676780.91,466887.73,0,0
CASH_OUT,340947.02,C595108091,0.0,0.0,C78977806,457708.37,798655.39,0,0
PAYMENT,21099.08,C25940848,135887.0,114787.92,M2014940141,0.0,0.0,0,0
CASH_IN,433378.65,C763910809,2313892.61,2747271.27,C1464738781,1042612.82,609234.16,0,0
CASH_OUT,70575.42,C1398378612,0.0,0.0,C1460734497,186525.68,257101.1,0,0
TRANSFER,694099.67,C451800589,0.0,0.0,C1308392840,7149860.8,7843960.47,0,0
PAYMENT,27681.32,C669287173,1848.0,0.0,M1976660111,0.0,0.0,0,0
PAYMENT,17520.43,C686528636,1724.0,0.0,M256390591,0.0,0.0,0,0
PAYMENT,15106.76,C294308843,17353.0,2246.24,M794919883,0.0,0.0,0,0
DEBIT,3072.1,C658292224,65059.0,61986.9,C885434726,1215095.23,1218167.33,0,0
PAYMENT,3726.77,C282554385,16847.0,13120.23,M1545321396,0.0,0.0,0,0
CASH_OUT,89979.54,C1007034894,0.0,0.0,C1104050832,575065.17,665044.71,0,0
CASH_IN,216878.23,C458214846,5460621.57,5677499.8,C884698337,562906.64,346028.4,0,0
PAYMENT,4080.43,C607146037,0.0,0.0,M112574578,0.0,0.0,0,0
PAYMENT,1770.2,C1034483347,0.0,0.0,M12496539,0.0,0.0,0,0
CASH_OUT,262932.99,C1329041392,0.0,0.0,C933017430,3158719.91,3421652.9,0,0
PAYMENT,12535.83,C1205233092,0.0,0.0,M881868734,0.0,0.0,0,0
CASH_OUT,199552.74,C1249260097,969768.88,770216.14,C2070263701,3001410.22,3200962.96,0,0
CASH_IN,295627.91,C498313085,3173886.7,3469514.61,C608358773,1062033.96,766406.06,0,0
CASH_OUT,165957.03,C1254038057,0.0,0.0,C1706458780,297484.46,307760.11,0,0
CASH_OUT,184282.78,C634104909,50920.0,0.0,C1801690994,0.0,184282.78,0,0
PAYMENT,18952.62,C1798437591,108056.93,89104.31,M1521098569,0.0,0.0,0,0
CASH_IN,912.4,C497645953,673327.91,674240.32,C1959800731,165595.65,164683.25,0,0
CASH_OUT,332127.84,C2068364819,161325.0,0.0,C453623867,0.0,332127.84,0,0
CASH_IN,222291.88,C867633568,6065561.49,6287853.37,C1617753052,524394.72,302102.84,0,0
CASH_OUT,294896.49,C1638312319,14479.0,0.0,C489054676,0.0,294896.49,0,0
CASH_OUT,269688.9,C474893958,88552.0,0.0,C60071149,848880.22,1118569.11,0,0
CASH_IN,357703.85,C1965328554,19400.0,377103.85,C221649802,0.0,0.0,0,0
CASH_IN,57369.02,C2052869223,16403408.85,16460777.87,C867216411,103634.15,46265.14,0,0
PAYMENT,8971.1,C1949358486,0.0,0.0,M1785840135,0.0,0.0,0,0
CASH_OUT,141613.38,C1771718820,0.0,0.0,C1784353315,199974.07,341587.45,0,0
CASH_OUT,150120.91,C795524162,0.0,0.0,C373040734,1361321.62,1511442.54,0,0
CASH_OUT,346592.68,C1506889685,0.0,0.0,C466864294,2412400.44,2758993.11,0,0
DEBIT,1120.9,C453108235,171.0,0.0,C1452608384,906358.64,907479.54,0,0
PAYMENT,7836.11,C1632225,162177.85,154341.75,M1986288304,0.0,0.0,0,0
PAYMENT,3305.01,C1919152278,0.0,0.0,M964108434,0.0,0.0,0,0
PAYMENT,11834.95,C348265829,333167.0,321332.05,M409186838,0.0,0.0,0,0
CASH_OUT,95742.12,C462514573,116.0,0.0,C1478127813,2654762.33,2750504.45,0,0
CASH_OUT,112932.48,C1401219812,0.0,0.0,C1667726825,1459667.37,1572599.85,0,0
PAYMENT,510.78,C222202714,90137.49,89626.7,M2073535789,0.0,0.0,0,0
CASH_IN,101048.36,C1958191115,50266.0,151314.36,C1388950629,193168.69,92120.33,0,0
CASH_IN,18431.83,C1157972313,2813028.1,2831459.93,C1675337493,23635.67,5203.85,0,0
CASH_OUT,26281.62,C64377737,0.0,0.0,C45672156,379011.92,405293.53,0,0
CASH_OUT,118231.84,C601562817,227889.0,109657.16,C1876295118,976939.38,1204100.6,0,0
CASH_IN,50887.11,C523057604,7063235.83,7114122.93,C1619098607,95421.67,44534.56,0,0
CASH_OUT,315720.35,C1982439124,4309.0,0.0,C1162531269,1243719.02,1559439.37,0,0
TRANSFER,357637.47,C1353574850,11612.0,0.0,C686667610,1610005.64,1967643.11,0,0
PAYMENT,56883.14,C1037894616,26097.98,0.0,M274443716,0.0,0.0,0,0
CASH_IN,288879.86,C674230981,2052534.46,2341414.32,C954401046,1087814.76,798934.9,0,0
PAYMENT,11091.46,C632810451,0.0,0.0,M359377141,0.0,0.0,0,0
CASH_OUT,290637.42,C1724559339,0.0,0.0,C1507894094,1041495.61,1332133.03,0,0
CASH_OUT,445793.72,C220731815,35574.0,0.0,C664208502,0.0,445793.72,0,0
PAYMENT,6766.34,C2068891289,275866.36,269100.02,M1730918192,0.0,0.0,0,0
TRANSFER,516034.19,C968279394,0.0,0.0,C260185515,1545670.44,2061704.64,0,0
PAYMENT,15795.85,C11356245,30383.0,14587.15,M1174664755,0.0,0.0,0,0
CASH_IN,136358.28,C1896838267,3866794.06,4003152.34,C1096311108,1059845.14,923486.86,0,0
PAYMENT,384.52,C643855842,11505.0,11120.48,M712337308,0.0,0.0,0,0
CASH_OUT,310792.48,C1012486396,0.0,0.0,C92525321,1663283.43,1837761.06,0,0
CASH_IN,212560.17,C1274020668,25784.0,238344.17,C556241520,0.0,0.0,0,0
PAYMENT,23388.4,C110854829,6332.0,0.0,M863401478,0.0,0.0,0,0
TRANSFER,67347.92,C1115975555,122086.0,54738.08,C1654072429,0.0,67347.92,0,0
CASH_OUT,153768.63,C676253703,133732.2,0.0,C1689262323,3028.59,156797.22,0,0
CASH_OUT,437148.47,C1765249856,0.0,0.0,C1334827092,1425978.7,1863127.17,0,0
PAYMENT,5675.56,C718224709,79513.0,73837.44,M1252715222,0.0,0.0,0,0
PAYMENT,8683.03,C766234976,361321.56,352638.53,M469278204,0.0,0.0,0,0
PAYMENT,10473.36,C238911053,10583.0,109.64,M1546933104,0.0,0.0,0,0
CASH_IN,48392.88,C545193732,11770.0,60162.88,C812562381,129750.43,81357.56,0,0
CASH_IN,382445.55,C464706335,14136409.46,14518855.01,C2036374189,470963.02,88517.47,0,0
PAYMENT,7355.45,C2082943311,190.0,0.0,M1727519665,0.0,0.0,0,0
TRANSFER,1248344.84,C1311695181,1248344.84,0.0,C603927604,0.0,0.0,1,0
PAYMENT,20702.91,C2087984990,61098.0,40395.09,M1561178043,0.0,0.0,0,0
CASH_OUT,287695.17,C1612654024,0.0,0.0,C2095584992,26936438.68,27224133.86,0,0
CASH_OUT,220455.98,C1664232631,19873.0,0.0,C1399871153,0.0,220455.98,0,0
CASH_OUT,104848.96,C1777263788,0.0,0.0,C400229760,280705.51,531525.57,0,0
CASH_OUT,73417.14,C637740014,0.0,0.0,C1677088125,1257450.71,1083690.59,0,0
CASH_IN,207646.17,C464090343,2857639.86,3065286.03,C2091673968,793359.52,585713.35,0,0
CASH_IN,206844.82,C1338184972,4702.0,211546.82,C1348117749,125223.29,0.0,0,0
PAYMENT,29307.6,C1801528352,0.0,0.0,M1714280791,0.0,0.0,0,0
PAYMENT,5081.45,C1658825632,105305.0,100223.55,M1877603229,0.0,0.0,0,0
PAYMENT,2309.83,C630531059,147938.0,145628.17,M151174309,0.0,0.0,0,0
PAYMENT,5198.72,C1114287221,100231.23,95032.51,M682579111,0.0,0.0,0,0
CASH_OUT,9900.37,C1137901734,0.0,0.0,C731296952,93263.62,103163.99,0,0
CASH_OUT,84334.71,C956415430,0.0,0.0,C709984471,617380.31,701715.03,0,0
CASH_OUT,385458.55,C144283044,89109.3,0.0,C1014178416,1519501.05,1904959.6,0,0
CASH_IN,86171.93,C490688993,17056.0,103227.93,C609533821,0.0,0.0,0,0
CASH_IN,158657.5,C1676817859,3958413.96,4117071.45,C1017580631,1559031.91,1400374.41,0,0
PAYMENT,8041.68,C1445810030,435544.55,427502.87,M908163858,0.0,0.0,0,0
CASH_IN,346274.31,C1266661567,7764574.52,8110848.83,C1659922829,1776018.48,1429744.16,0,0
TRANSFER,965089.72,C1940433014,466881.94,0.0,C1922859107,1244499.93,2204657.3,0,0
CASH_IN,54281.1,C188390902,11500.0,65781.1,C1371006110,0.0,0.0,0,0
PAYMENT,9003.43,C1814220250,18575.0,9571.57,M1124602913,0.0,0.0,0,0
CASH_IN,128161.14,C1973160916,52896.0,181057.14,C1994940226,313586.49,185425.36,0,0
CASH_IN,95101.82,C1261017521,2966696.46,3061798.28,C75457483,1461192.61,1366090.79,0,0
PAYMENT,34404.08,C1574494830,0.0,0.0,M524632645,0.0,0.0,0,0
CASH_IN,462283.25,C1440056681,0.0,462283.25,C472946015,2252568.73,1790285.48,0,0
PAYMENT,8264.53,C1659277254,0.0,0.0,M455262778,0.0,0.0,0,0
PAYMENT,10466.27,C742096602,248.0,0.0,M2054205831,0.0,0.0,0,0
PAYMENT,39566.07,C1128800561,0.0,0.0,M274993541,0.0,0.0,0,0
PAYMENT,5498.66,C1021881417,360006.03,354507.37,M1708528,0.0,0.0,0,0
CASH_OUT,61476.26,C418177206,521.0,0.0,C1926606707,2493095.22,2554571.48,0,0
CASH_IN,397686.09,C1132677712,4651536.11,5049222.2,C260566637,1236838.94,839152.85,0,0
CASH_OUT,533597.37,C1221164661,10540.0,0.0,C911114382,138589.28,672186.66,0,0
TRANSFER,393995.06,C790985029,41852.0,0.0,C1889764280,1595015.77,1989010.83,0,0
CASH_IN,223163.88,C1480158362,1438340.02,1661503.9,C1158579798,21335824.82,21112660.94,0,0
PAYMENT,1740.68,C1687298371,164.0,0.0,M1171745325,0.0,0.0,0,0
TRANSFER,972467.4,C1549085047,59693.0,0.0,C1116121104,374106.93,1346574.33,0,0
CASH_IN,78779.74,C321012791,10131.0,88910.74,C227321090,57671.81,0.0,0,0
PAYMENT,6231.86,C118009033,0.0,0.0,M1230300027,0.0,0.0,0,0
CASH_IN,48442.48,C2054281617,7785292.05,7833734.53,C1890087601,237021.72,0.0,0,0
PAYMENT,1479.5,C43901802,56194.0,54714.5,M1644190411,0.0,0.0,0,0
CASH_IN,259525.68,C1685383395,83249.0,342774.68,C2080512549,14750.79,0.0,0,0
TRANSFER,102870.22,C926306175,106440.0,3569.78,C15131842,692707.34,795577.57,0,0
CASH_IN,178739.37,C235641693,669338.87,848078.24,C958310932,3791619.5,3612880.13,0,0
CASH_OUT,141132.99,C1924931372,26704.0,0.0,C344919775,0.0,141132.99,0,0
PAYMENT,13311.51,C910117856,0.0,0.0,M1629892790,0.0,0.0,0,0
TRANSFER,115815.86,C173561677,0.0,0.0,C1785200101,462851.83,578667.69,0,0
PAYMENT,7905.09,C134387718,0.0,0.0,M1568953424,0.0,0.0,0,0
CASH_OUT,29811.7,C1106788413,0.0,0.0,C962225947,2264769.54,2294581.24,0,0
PAYMENT,2125.22,C1438777183,21088.0,18962.78,M444751125,0.0,0.0,0,0
CASH_OUT,373673.06,C1963065465,10360.0,0.0,C1209355171,3351066.52,3724739.57,0,0
CASH_OUT,30250.68,C900960699,2232.0,0.0,C7074320,240165.19,270415.88,0,0
CASH_IN,176920.63,C24403055,1000314.0,1177234.63,C82144435,2062418.01,1885497.38,0,0
CASH_IN,116640.77,C109504503,7548138.5,7664779.27,C2085740628,427452.81,310812.04,0,0
PAYMENT,6044.53,C542870855,119839.85,113795.32,M745369759,0.0,0.0,0,0
TRANSFER,202580.66,C589587874,0.0,0.0,C1801993250,11209917.13,11412497.8,0,0
CASH_IN,242608.13,C1453916011,24048006.49,24290614.62,C330766713,850014.33,607406.2,0,0
PAYMENT,38739.17,C5230143,10061.0,0.0,M1195247660,0.0,0.0,0,0
PAYMENT,6555.04,C190902178,0.0,0.0,M1701012591,0.0,0.0,0,0
CASH_OUT,228811.85,C2064790611,0.0,0.0,C1029286077,618629.65,847441.5,0,0
CASH_OUT,140595.59,C1388400987,0.0,0.0,C127938533,599992.47,740588.06,0,0
PAYMENT,23294.75,C1741182071,0.0,0.0,M127655228,0.0,0.0,0,0
CASH_OUT,67020.77,C1119027004,61450.0,0.0,C1584918491,263580.75,330601.52,0,0
CASH_OUT,277924.95,C3560980,0.0,0.0,C63799985,705330.16,983255.11,0,0
PAYMENT,5149.48,C1473428773,0.0,0.0,M329696433,0.0,0.0,0,0
TRANSFER,3052164.63,C1409134218,0.0,0.0,C818287672,396982.83,3449147.47,0,0
CASH_OUT,24751.12,C713807467,8394.0,0.0,C1530028391,2551.43,27302.55,0,0
CASH_OUT,126982.05,C2145698258,9257.0,0.0,C1798373240,1567636.95,1694619.0,0,0
CASH_IN,99286.47,C982488830,13847447.19,13946733.67,C889539846,208631.25,109344.78,0,0
CASH_IN,193277.92,C1747171024,62364.0,255641.92,C1711066095,371705.49,178427.57,0,0
CASH_IN,141978.62,C56507099,266.0,142244.62,C2007452307,728687.88,586709.26,0,0
PAYMENT,6907.97,C357084005,0.0,0.0,M879291565,0.0,0.0,0,0
PAYMENT,3934.87,C694990907,31807.0,27872.13,M2028509084,0.0,0.0,0,0
PAYMENT,4249.64,C1838899745,35034.0,30784.36,M309190274,0.0,0.0,0,0
PAYMENT,7562.79,C92592095,57381.59,49818.8,M322024221,0.0,0.0,0,0
CASH_OUT,307690.98,C270028338,20844.0,0.0,C1578871254,0.0,307690.98,0,0
CASH_IN,215280.89,C783788045,4671290.67,4886571.56,C966957260,1085228.93,869948.04,0,0
CASH_IN,238168.75,C597753209,3931136.94,4169305.68,C888769567,329578.75,91410.0,0,0
CASH_IN,283745.9,C1985678008,4167375.09,4451120.99,C931776069,508397.89,224651.99,0,0
CASH_OUT,101263.53,C1288191259,0.0,0.0,C615914680,1727427.6,1828691.13,0,0
CASH_OUT,123515.3,C180956713,4981.0,0.0,C2116848270,1054797.7,1178312.99,0,0
CASH_IN,159060.43,C1197120441,59245.0,218305.43,C384809281,34083.8,0.0,0,0
CASH_OUT,318078.88,C1052242650,107.0,0.0,C1020585414,0.0,127262.4,0,0
TRANSFER,16182.7,C39905842,1036.0,0.0,C1873380356,0.0,16182.7,0,0
PAYMENT,7205.35,C1393940330,20322.0,13116.65,M770364381,0.0,0.0,0,0
CASH_OUT,335649.73,C67516014,0.0,0.0,C1240679054,1424190.58,1759840.31,0,0
CASH_IN,178669.19,C503525197,3071203.25,3249872.44,C1883563358,1161514.58,982845.39,0,0
